date,max_wind_ms,mean_wind_ms,max_gust_ms
1993-03-14,8.940692450137684,7.255208212069288,12.843516
1993-03-15,8.756274128477797,7.518185547950004,11.291664
1993-03-16,10.610420918179202,9.473827057114809,14.045794
1993-03-17,12.294068568567951,11.326929149207707,16.635935
1993-03-18,12.024248487844885,9.343017445388835,16.636766
1993-03-19,9.764043651199104,8.83925528833951,13.070583
1993-03-20,8.765724217466067,7.918831815359474,12.785426
1993-03-21,9.254267838137073,8.7621226821034,12.966199
1993-03-22,8.63857405752018,7.622433620315061,12.630101
1993-03-23,8.593008645849878,7.510228694271934,12.45973
1993-03-24,8.051636688277057,6.946283670190975,11.2041445
1993-03-25,8.536974453281372,7.595077297852822,12.253919
1993-03-26,7.9162529740415595,7.0655031164475295,11.191564
1993-03-27,6.7281120221291895,5.496523509096351,9.690009
1993-03-28,6.590307544382362,5.468645503384094,9.771213
1993-03-29,5.066899090788674,4.380354731206135,6.9065504
1993-03-30,6.278650977531171,4.7727188536705665,8.088297
1993-03-31,5.576621035622712,5.132211010911922,7.6164236
1993-04-01,8.117782239227585,7.487829689597671,11.054743
1993-04-02,9.621639906753787,8.483094112276422,12.8809805
1993-04-03,8.8754180582393,8.142196699251164,12.09561
1993-04-04,8.348240093311944,7.672210168825009,11.535235
1993-04-05,8.533017792299203,7.8878906027833136,12.11959
1993-04-06,8.360151974399532,6.563004292596129,11.352395
1993-04-07,5.716782498755412,5.2110532689039095,8.354326
1993-04-08,5.678801162897885,3.671577497402687,8.498328
1993-04-09,3.297352326987059,1.9623754221497987,5.350129
1993-04-10,3.8645249556127026,3.076005480333127,6.6581426
1993-04-11,4.148510556203019,3.3696756384043733,5.731322
1993-04-12,5.137705826901049,3.539804021104328,7.466849
1993-04-13,7.391375050407452,5.952664234190744,9.559552
1993-04-14,5.127369430207402,3.746247473391226,8.104455
1993-04-15,6.129697656679492,3.3633350820705012,8.64208
1993-04-16,8.395402096643188,5.278309243926716,10.970357
1993-04-17,8.145233950297623,7.250680285101523,10.991983
1993-04-18,8.09217248969149,7.294848278660623,11.086217
1993-04-19,7.973698565923495,6.820652020534309,9.991617
1993-04-20,6.973189915761197,5.690750018129496,9.100139
1993-04-21,5.161555306471103,4.198930310125974,6.5804267
1993-04-22,5.726041106377948,4.887914819181311,7.712149
1993-04-23,6.640642572208341,6.129479525367068,9.293242
1993-04-24,7.3993524754194215,6.279850290455103,9.378004
1993-04-25,8.94440023474537,8.196229527340861,12.3669195
1993-04-26,9.394818403176995,8.601685144809839,12.600401
1993-04-27,9.10171413543798,6.987244598252524,12.153336
1993-04-28,5.1186668422965615,3.803006170913324,6.867672
1993-04-29,5.100207689369978,1.4062361520324942,6.783486
1993-04-30,5.273166604506747,3.816804115584851,7.6789484
1993-05-01,6.212623981831923,4.913895431795324,8.689281
1993-05-02,7.468880940259327,6.309254847796895,9.613954
1993-05-03,7.855838855857115,7.3541557309561805,10.408756
1993-05-04,8.849632885915291,7.956709274086564,11.205515
1993-05-05,9.556108182893055,8.9339164125232,12.566596
1993-05-06,10.162405056725415,7.865970041905857,13.954133
1993-05-07,5.771120895399112,3.418863627453512,8.697042
1993-05-08,5.968357962052641,2.8236574848687885,9.609369
1993-05-09,5.347613103599404,2.8979800674518987,7.903118
1993-05-10,6.635057962194384,4.423070920916506,9.318111
1993-05-11,8.99366069300725,7.9731131447109576,12.385968
1993-05-12,8.038071656111512,7.302736184898031,10.856261
1993-05-13,8.864442969494972,8.171253099194903,11.875808
1993-05-14,8.718156457906368,7.17049107824989,11.978813
1993-05-15,7.938115366860582,5.942154214601902,10.9006605
1993-05-16,6.948900713651646,5.305443583403751,9.197825
1993-05-17,6.101675046773685,5.171681828133362,8.269818
1993-05-18,5.530305747376947,4.505893121531863,8.425298
1993-05-19,5.215340457499836,4.621977070015266,7.444991
1993-05-20,5.945371487080545,4.955173375948466,9.378124
1993-05-21,6.66406805746159,5.010071968146925,9.318451
1993-05-22,5.334251103719064,4.580349667375833,7.3191485
1993-05-23,4.758797842392673,3.630877907071582,6.364501
1993-05-24,4.796526513682414,3.8434744605528524,7.570966
1993-05-25,5.966710897022292,3.9448144073710933,8.455243
1993-05-26,4.705361466798644,2.875941915012426,6.862436
1993-05-27,3.9080441381718742,2.0681420890442372,6.9546394
1993-05-28,6.674038151375916,3.7028866923220067,8.20082
1993-05-29,7.42896182647863,6.782022309868487,9.424959
1993-05-30,7.572208431132195,5.376748676314073,10.051111
1993-05-31,4.178062026673262,3.358690593395007,6.4409475
1993-06-01,8.436287712688442,6.057596365162537,11.2855625
1993-06-02,8.759389449908916,7.4525378636595985,11.987478
1993-06-03,6.805644510129526,5.83040079726195,9.426765
1993-06-04,6.954359306901312,5.82753335792686,9.097567
1993-06-05,8.37736941458932,7.896125755687878,11.076383
1993-06-06,9.744276595955752,8.538243355320274,12.775624
1993-06-07,9.294369620371306,8.400014544507364,12.639076
1993-06-08,8.745175084699634,7.536951975116036,11.795724
1993-06-09,8.349325368082942,7.965519244749695,11.003192
1993-06-10,8.836187017540905,8.367265316717928,11.660696
1993-06-11,9.201940125741311,8.542112653846948,12.183823
1993-06-12,8.853717981580008,7.8516150146224,12.586879
1993-06-13,8.09010964476203,7.092139703898987,11.556282
1993-06-14,8.185620102110263,7.0206412749547535,11.019424
1993-06-15,7.446867566738904,6.887779724376514,11.380351
1993-06-16,8.622427350304557,7.956712748055352,12.280681
1993-06-17,10.532172824500442,8.77840599266358,14.44435
1993-06-18,8.879670467778121,7.90538860470173,12.624545
1993-06-19,9.449802126862236,8.23249435410738,14.599359
1993-06-20,10.8367233657406,9.008861272440459,14.381866
1993-06-21,10.669372206527575,9.717891675635798,13.828541
1993-06-22,9.207973936588711,8.570687578039221,12.273323
1993-06-23,9.737877110703534,8.832482718469294,13.181458
1993-06-24,9.73286619395909,8.80912570978817,14.563135
1993-06-25,10.263889089797951,9.426589248809105,14.357446
1993-06-26,9.139411543467723,8.047538664663135,13.661717
1993-06-27,9.109971735008035,7.856279621523848,11.686517
1993-06-28,7.706562460865155,7.2321540594394955,9.985435
1993-06-29,8.383716850049941,7.642182473927269,11.3762245
1993-06-30,8.87560438800391,8.139588373469298,11.764835
1993-07-01,8.996831932304001,8.410797773405534,11.98549
1993-07-02,8.997555762812228,8.294980898905436,12.778055
1993-07-03,10.019652445476188,8.606309133947786,12.22335
1993-07-04,9.0196884563219,8.400441451990469,11.849719
