date,max_swh_m,mean_swh_m
1985-01-01,2.061214,1.946172625
1985-01-02,1.997108,1.8910227708333334
1985-01-03,2.1037693,1.8875350708333334
1985-01-04,1.7519977,1.6078893625
1985-01-05,1.4008647,1.2495253791666667
1985-01-06,1.1878119,1.1567736125
1985-01-07,1.2782693999999999,1.1756439041666666
1985-01-08,1.0804988,0.9960475929166667
1985-01-09,1.1602216,1.06609800625
1985-01-10,1.3174592,1.2396880583333334
1985-01-11,1.2950203,1.2349088333333333
1985-01-12,1.1564312,1.0671523945833334
1985-01-13,0.95973045,0.8708997704166667
1985-01-14,1.3519369,0.9839875
1985-01-15,1.4476577,1.2518948
1985-01-16,1.0356452,0.9924409187500001
1985-01-17,1.1457021,1.0525624108333334
1985-01-18,1.1029629,1.0758795666666667
1985-01-19,1.1341559,1.0766690791666667
1985-01-20,1.219997,1.0967031225
1985-01-21,1.1122159,1.0207269279166666
1985-01-22,0.9304079,0.9047518441666667
1985-01-23,0.96770644,0.8980690029166667
1985-01-24,1.240246,1.1241995708333334
1985-01-25,1.4785944,1.3206722166666667
1985-01-26,1.5004458,1.3078495666666667
1985-01-27,1.0993991,1.0060244916666667
1985-01-28,1.3541521,1.2889205458333333
1985-01-29,1.3644985,1.3003790875
1985-01-30,1.2364297,1.1258112666666666
1985-01-31,1.2812301,1.1599957
1985-02-01,1.8383323,1.6174223791666666
1985-02-02,1.9545639,1.852291725
1985-02-03,1.9418485,1.863013775
1985-02-04,1.8879435,1.7928967541666667
1985-02-05,1.7633907,1.6586385916666666
1985-02-06,1.5461484,1.3917471375
1985-02-07,1.2044773,1.1575009
1985-02-08,1.2637587,1.1560798708333333
1985-02-09,1.0145195,0.8307440304166667
1985-02-10,0.95051,0.7259695683333334
1985-02-11,1.3138468,1.2223511333333332
1985-02-12,1.3589071,1.3005021041666667
1985-02-13,1.2074212,1.1929437083333334
1985-02-14,1.6089616,1.4839111958333333
1985-02-15,1.8667185,1.7290489208333333
1985-02-16,1.7290353,1.6329834375
1985-02-17,1.782788,1.6046397125
1985-02-18,2.067735,1.9007223416666665
1985-02-19,2.1417348,1.9806595166666667
1985-02-20,2.068486,1.9973301625
1985-02-21,1.7397135,1.687627925
1985-02-22,1.6471468,1.5747250125
1985-02-23,1.658366,1.624073925
1985-02-24,1.907729,1.7487596041666666
1985-02-25,1.9452348,1.8093161666666666
1985-02-26,1.7055699,1.6198544208333334
1985-02-27,1.8314376,1.7425839458333334
1985-02-28,1.6891246,1.5440671208333334
1985-03-01,1.3829435,1.3525277916666667
1985-03-02,1.3664231,1.3449993916666667
1985-03-03,1.4982649,1.3815492791666666
1985-03-04,1.2416786,1.0852181625
1985-03-05,1.329372,1.1367768345833333
1985-03-06,1.5394495,1.4235267083333334
1985-03-07,1.5428175,1.4754392583333333
1985-03-08,1.6292963,1.5346527583333334
1985-03-09,1.4794496,1.400743325
1985-03-10,1.4111278,1.3928562583333333
1985-03-11,1.405152,1.3538086916666667
1985-03-12,1.3333539,1.2528015625
1985-03-13,1.2740073,1.2042159208333334
1985-03-14,1.3490343,1.2711558958333333
1985-03-15,1.388506,1.2982604625
1985-03-16,1.2982622,1.2649281083333332
1985-03-17,1.5785403,1.4771581041666666
1985-03-18,1.6061498,1.4157157458333334
1985-03-19,1.2202402,1.1477966083333333
1985-03-20,1.0447955,0.9951427533333334
1985-03-21,1.2025425,1.1463928125
1985-03-22,1.2252045,1.2048848083333334
1985-03-23,1.2308939,1.1800233625
1985-03-24,1.0608474,0.9836615879166667
1985-03-25,0.9725657,0.9049817804166667
1985-03-26,0.8139045,0.8008890433333333
1985-03-27,1.8878965,1.28588896625
1985-03-28,2.3602157,2.212460308333333
1985-03-29,2.0829322,1.8935733916666666
1985-03-30,1.7865391,1.6146753791666666
1985-03-31,1.5665784,1.4632537958333334
1985-04-01,1.267588,1.08285361
1985-04-02,1.0957352,1.00115491625
1985-04-03,1.2157015,1.1651531791666667
1985-04-04,1.1600547,1.0909892041666667
1985-04-05,1.4947833,1.2987926625
1985-04-06,1.7139989,1.583485825
1985-04-07,1.716806,1.6442055416666665
1985-04-08,1.7049023,1.57069635
1985-04-09,1.4112116,1.3580075875
1985-04-10,1.405707,1.3544599
1985-04-11,1.5220141,1.4470370208333334
1985-04-12,1.7672899,1.6445150208333332
1985-04-13,1.5929066,1.5614658291666665
1985-04-14,1.5186014,1.4778290333333333
1985-04-15,1.5338756,1.4783260291666667
1985-04-16,1.6324404,1.5231792583333332
1985-04-17,1.4779283,1.4155921708333332
1985-04-18,1.4473518,1.3325199208333334
1985-04-19,1.5432715,1.4568703208333333
1985-04-20,1.5249658,1.4054301
1985-04-21,1.2912985,1.2082018666666667
1985-04-22,1.0346949,0.9287323779166666
1985-04-23,0.86815774,0.8254593041666667
1985-04-24,0.7808274,0.74107517375
1985-04-25,0.7489692,0.7409191558333333
1985-04-26,0.8751839,0.8016862341666666
1985-04-27,0.8838318,0.8623125379166666
1985-04-28,0.8923578,0.8326681508333333
1985-04-29,0.77940905,0.7470343125
1985-04-30,0.7791816,0.7482762604166666
1985-05-01,0.8825243,0.8011691820833333
1985-05-02,0.8839786,0.7714327641666667
1985-05-03,0.967951,0.9251746533333334
1985-05-04,1.0898129,1.063871735
1985-05-05,1.2231162,1.1350029875
1985-05-06,1.159505,1.0732973583333334
1985-05-07,1.0884601,1.0641213125
1985-05-08,1.1387826,1.0697784625
1985-05-09,1.325474,1.2118524875
1985-05-10,1.6092274,1.4784826916666667
1985-05-11,1.7159636,1.6312182166666667
1985-05-12,1.7286708,1.6654518666666667
1985-05-13,1.7183899,1.6154084333333334
1985-05-14,1.5891558,1.4291041666666666
1985-05-15,1.3211749,1.2676572958333334
1985-05-16,1.1322798,1.0981376375
1985-05-17,1.1125169,1.0623486708333334
1985-05-18,0.98338705,0.9455424179166667
1985-05-19,1.0052807,0.9375257425
1985-05-20,1.3841332,1.2060122583333333
1985-05-21,1.578953,1.491572625
1985-05-22,1.343224,1.3028815375
1985-05-23,1.2025611,1.1179361291666667
1985-05-24,1.1588416,1.0814584295833334
1985-05-25,1.1424813,1.0860225845833333
1985-05-26,1.1113261,1.0693470458333334
1985-05-27,1.2017355,1.126478475
1985-05-28,1.1786937,1.1284663375
1985-05-29,1.1544726,1.1084691333333334
1985-05-30,1.2764989,1.1406788416666667
1985-05-31,1.2872534,1.2245016666666666
1985-06-01,1.288297,1.22611265
1985-06-02,1.0719727,0.9094029079166667
1985-06-03,0.84042144,0.7807572120833334
1985-06-04,0.70961064,0.6749782175
1985-06-05,0.8004287,0.7031019925
1985-06-06,0.90562046,0.80545064625
1985-06-07,1.0014111,0.9151085445833333
1985-06-08,0.9953427,0.8970456379166667
1985-06-09,1.1115205,1.0538589333333332
1985-06-10,1.0921912,1.0373678666666666
1985-06-11,1.3297092,1.1798940333333334
1985-06-12,1.6853383,1.5390681041666667
1985-06-13,1.512944,1.394611575
1985-06-14,1.3578225,1.3122309208333334
1985-06-15,1.2062341,1.0997414625
1985-06-16,1.1283513,1.07329684875
1985-06-17,1.128833,1.0176053079166667
1985-06-18,0.9637364,0.91627063
1985-06-19,0.9725155,0.91911019125
1985-06-20,1.3586302,1.186854365
1985-06-21,1.4018006,1.2694590416666667
1985-06-22,1.0309817,0.9202413708333333
1985-06-23,0.82150257,0.7702451258333334
1985-06-24,0.74987483,0.7102368183333333
1985-06-25,0.7791116,0.73616731375
1985-06-26,0.79114246,0.73712897625
1985-06-27,1.1493163,1.0372940016666667
1985-06-28,1.5716983,1.3410645125
1985-06-29,1.4432926,1.3046117041666667
1985-06-30,1.4930292,1.4154329
1985-07-01,1.6555667,1.5640938333333334
1985-07-02,1.4968057,1.2466141041666667
1985-07-03,1.5439652,1.3883437291666667
1985-07-04,1.3140726,1.2218651166666668
1985-07-05,1.4258387,1.1815668666666668
1985-07-06,1.6643982,1.4832412541666666
1985-07-07,1.4117056,1.2867648875
1985-07-08,1.1096529,1.0002760654166667
1985-07-09,0.9048544,0.8764273795833333
1985-07-10,1.0085399,0.9152449841666667
1985-07-11,1.1044911,1.0614300625
1985-07-12,1.1358626,1.0734397458333333
1985-07-13,1.3198502,1.261228525
1985-07-14,1.3986392,1.271844425
1985-07-15,1.4309943,1.2287292541666668
1985-07-16,1.1784708,1.0809666666666666
1985-07-17,1.1696876,1.1045344166666666
1985-07-18,1.3042397,1.1919819416666666
1985-07-19,1.6993808,1.5153683625
1985-07-20,1.7480582,1.5979429875
1985-07-21,1.3277903,1.24048485
1985-07-22,1.3080794,1.2362587291666667
1985-07-23,1.4844027,1.3983465916666666
1985-07-24,1.4718056,1.2503118166666667
1985-07-25,1.7286838,1.5849159166666666
1985-07-26,1.5820198,1.3261168458333334
1985-07-27,1.2419434,1.14687595
1985-07-28,1.3857359,1.2329586708333333
1985-07-29,1.2806318,1.201654625
1985-07-30,1.3515627,1.26612765
1985-07-31,1.4089959,1.2311748041666666
1985-08-01,1.0631869,1.0032551883333334
1985-08-02,1.1644983,1.03941587375
1985-08-03,1.1995776,1.1149978666666667
1985-08-04,1.1400689,1.0945045666666666
1985-08-05,1.1453772,1.0982515125
1985-08-06,1.4091883,1.2589852208333334
1985-08-07,1.3764923,1.2481481708333333
1985-08-08,1.6347591,1.4788918333333334
1985-08-09,1.3965771,1.3184825041666666
1985-08-10,1.234344,1.1151813275
1985-08-11,0.943678,0.8775400675
1985-08-12,1.0652583,0.9672529583333334
1985-08-13,1.0747643,1.046061725
1985-08-14,1.2315426,1.1629600125
1985-08-15,1.4212515,1.3662083416666666
1985-08-16,1.7610818,1.5228076333333334
1985-08-17,1.6204172,1.5204325708333333
1985-08-18,1.5579982000000001,1.4774807708333333
1985-08-19,1.6209716,1.4998033166666667
1985-08-20,1.621367,1.4672799
1985-08-21,1.5241188,1.4004130208333334
1985-08-22,1.450454,1.3835862875
1985-08-23,1.4123894,1.2928535125
1985-08-24,1.6829662,1.4932146125
1985-08-25,1.5567786,1.4634498875
1985-08-26,1.6235803,1.4838448666666666
1985-08-27,1.7061924,1.632878175
1985-08-28,1.6119134,1.4194418958333332
1985-08-29,1.3399698,1.2001408541666667
1985-08-30,1.0181055,0.9217553270833333
1985-08-31,1.0364757,0.9538030008333334
1985-09-01,1.2027687,1.1618244541666667
1985-09-02,1.4410573,1.3706607499999999
1985-09-03,1.2766112,1.1464779125
1985-09-04,1.2131519,1.0836739958333332
1985-09-05,1.1806052,1.0856107333333334
1985-09-06,1.0972548,1.0241511566666666
1985-09-07,1.0839572,1.0267799895833334
1985-09-08,1.3673204,1.2173155083333334
1985-09-09,1.1941609,1.0472838658333334
1985-09-10,1.1335053,1.0792451541666668
1985-09-11,1.4116193,1.2469360916666665
1985-09-12,1.9908788,1.7545480708333334
1985-09-13,2.1066887,1.9010048541666666
1985-09-14,1.4723501,1.412793675
1985-09-15,1.2736732,1.1613333225
1985-09-16,0.9798158,0.88476709
1985-09-17,0.8140092,0.78319148625
1985-09-18,0.74641216,0.714468695
1985-09-19,0.831475,0.7614842983333333
1985-09-20,0.97531116,0.9229490308333334
1985-09-21,1.0915304,1.0063036420833333
1985-09-22,1.6231831,1.3862033541666667
1985-09-23,1.7299361,1.6396442708333334
1985-09-24,1.7548192,1.5537411125
1985-09-25,1.2063744,1.0943901291666667
1985-09-26,1.3932449,1.2472491916666666
1985-09-27,1.1960862,1.0849011541666667
1985-09-28,1.0760366,0.9322244654166667
1985-09-29,0.9609964,0.9342696495833334
1985-09-30,1.1853042,1.0542244641666667
1985-10-01,1.2531857,1.1986160666666668
1985-10-02,1.348902,1.2766743958333333
1985-10-03,1.4643222,1.3424550041666667
1985-10-04,1.9268317,1.7234303625
1985-10-05,2.4003053,2.206560120833333
1985-10-06,3.0374727,2.6950438875
1985-10-07,1.8673433,1.700903675
1985-10-08,1.6286584,1.5188247166666666
1985-10-09,1.5140114,1.4034018416666667
1985-10-10,1.469262,1.29319775
1985-10-11,1.1352514,1.0044028525
1985-10-12,0.93141675,0.9145924854166667
1985-10-13,0.9201459,0.8767639733333333
1985-10-14,0.84044546,0.80270332625
1985-10-15,1.2654337,1.0820612625
1985-10-16,1.592077,1.5074759583333333
1985-10-17,1.7421612,1.6429901791666666
1985-10-18,1.7518911,1.6020666583333334
1985-10-19,1.744632,1.5656216166666668
1985-10-20,1.6343489,1.452757575
1985-10-21,1.352628,1.2719118875
1985-10-22,1.2781724,1.2289307
1985-10-23,1.2020314,1.1079264041666668
1985-10-24,1.1078863,1.0459864333333333
1985-10-25,0.9930931,0.9309524783333334
1985-10-26,0.87431693,0.8147443275
1985-10-27,0.7822744,0.7394102933333333
1985-10-28,0.99070764,0.8991709304166666
1985-10-29,1.0415928,0.97302775125
1985-10-30,0.96954596,0.8871431608333333
1985-10-31,0.8952481,0.8476758629166666
1985-11-01,0.8724053,0.8368807983333334
1985-11-02,0.83892196,0.80508948
1985-11-03,0.93421155,0.8457657654166667
1985-11-04,0.895143,0.79766205
1985-11-05,0.7684781,0.75780329125
1985-11-06,0.92311984,0.8459643108333333
1985-11-07,1.3129438,1.0914625366666666
1985-11-08,1.7466543,1.6017399041666667
1985-11-09,1.9802755,1.8839130958333334
1985-11-10,2.1608386,2.054426320833333
1985-11-11,2.081664,1.9310114291666667
1985-11-12,2.1764092,2.0426996666666666
1985-11-13,2.2517588,2.151477525
1985-11-14,2.1477437,2.0054608708333332
1985-11-15,1.8594362,1.709924675
1985-11-16,2.3126352,1.9665942708333333
1985-11-17,2.1136203,1.8511152875
1985-11-18,1.7055342,1.6464944541666666
1985-11-19,1.9533303,1.6573827416666667
1985-11-20,2.2322874,2.118572525
1985-11-21,2.2964067,2.130267341666667
1985-11-22,2.0781794,1.8522969333333332
1985-11-23,1.7132667,1.5169835708333332
1985-11-24,1.4855996,1.423288325
1985-11-25,1.3567247,1.2898513666666667
1985-11-26,1.3624693,1.237114525
1985-11-27,1.5308876,1.40399515
1985-11-28,1.795753,1.6647284708333334
1985-11-29,1.6934421,1.6211189916666666
1985-11-30,1.7986175,1.6579284375
1985-12-01,1.7158222,1.6095066833333334
1985-12-02,1.7201554,1.6584187375
1985-12-03,1.7663711,1.6481706583333333
1985-12-04,1.9162366,1.8381793375
1985-12-05,2.2107882,2.089832125
1985-12-06,1.9725566,1.7962699500000001
1985-12-07,1.6343124,1.4087673708333333
1985-12-08,1.2965022,1.227533275
1985-12-09,1.6139175,1.4990965333333333
1985-12-10,1.6190664,1.5337967125
1985-12-11,1.6138797,1.4782971125
1985-12-12,2.0401816,1.856708525
1985-12-13,1.8023124,1.7362664708333333
1985-12-14,1.8388633,1.5926559791666666
1985-12-15,1.4944004,1.3922133374999999
1985-12-16,1.5683292,1.4149543708333334
1985-12-17,1.6014595,1.4698601458333334
1985-12-18,1.8267525,1.7235949666666666
1985-12-19,1.6592538,1.6244782416666668
1985-12-20,1.6108,1.4940624041666666
1985-12-21,1.4631433,1.3944272625
1985-12-22,1.4758892,1.3162911625
1985-12-23,1.3761774,1.2363283833333334
1985-12-24,1.7304633,1.5764614708333333
1985-12-25,2.0533638,1.8529926208333334
1985-12-26,1.811663,1.6829802375
1985-12-27,1.8728323,1.7681355833333334
1985-12-28,1.9549111,1.7990950625
1985-12-29,1.7264808,1.6090118416666668
1985-12-30,1.4792708,1.41220395
1985-12-31,1.3355815,1.2755797291666666
1986-01-01,1.4582362,1.3429480708333332
1986-01-02,1.599684,1.5009293583333334
1986-01-03,1.6595668,1.5774407875
1986-01-04,1.6501322,1.5579343291666667
1986-01-05,1.726198,1.6118804333333332
1986-01-06,1.6260687,1.4858394
1986-01-07,2.003968,1.84874915
1986-01-08,1.7262747,1.6225596416666668
1986-01-09,1.5832148,1.5207246208333334
1986-01-10,1.7169933,1.6012097375
1986-01-11,1.6592369,1.5854284958333333
1986-01-12,1.4336478,1.3316604375
1986-01-13,1.2124777,1.1450855166666667
1986-01-14,1.3019102,1.21791035
1986-01-15,1.425038,1.3316081125
1986-01-16,1.7443303,1.6391470916666666
1986-01-17,2.011553,1.8554176208333333
1986-01-18,1.8472811,1.8002763083333333
1986-01-19,1.8772446,1.8227202375
1986-01-20,1.6541872,1.5724179958333333
1986-01-21,1.5510076,1.493045525
1986-01-22,1.448943,1.3893234041666667
1986-01-23,1.4483836,1.3578586291666666
1986-01-24,1.2598993,1.2223487958333334
1986-01-25,1.1164113,0.98496380875
1986-01-26,0.8995165,0.88660471125
1986-01-27,1.2459826,1.0875439483333333
1986-01-28,1.243189,1.2345373875
1986-01-29,1.2003789,1.1053558833333332
1986-01-30,1.4118367,1.3221822
1986-01-31,1.381341,1.3330775125
1986-02-01,1.4628134,1.403607
1986-02-02,1.4402685,1.3704629125
1986-02-03,1.2165347,1.1320856708333333
1986-02-04,1.0634376,1.0117315991666667
1986-02-05,1.5564256,1.342098
1986-02-06,1.3367598,1.2079993208333333
1986-02-07,1.4000227,1.2668832625
1986-02-08,1.8427079,1.5673146375
1986-02-09,1.8012111,1.5726747541666666
1986-02-10,1.4221827,1.3822352791666666
1986-02-11,1.3840716,1.3301053541666668
1986-02-12,1.3710102,1.1907321791666667
1986-02-13,1.196661,1.112757675
1986-02-14,0.97700536,0.90509667375
1986-02-15,1.2681034,1.05474242375
1986-02-16,1.3138216,1.1996223375
1986-02-17,1.4365937,1.2387247416666667
1986-02-18,1.649106,1.5156253583333332
1986-02-19,1.4903215,1.3885780208333334
1986-02-20,1.2740005,1.06259727125
1986-02-21,0.9166433,0.80857797125
1986-02-22,0.92094254,0.8186303508333334
1986-02-23,1.10387,1.0543645195833333
1986-02-24,1.2268813,1.1658299791666666
1986-02-25,1.0791141,1.0060052800000001
1986-02-26,0.99132705,0.9358801020833334
1986-02-27,1.197208,0.9638146329166667
1986-02-28,1.3949397,1.3118088458333332
1986-03-01,1.4566755,1.3438169666666666
1986-03-02,1.1565988,1.0011119645833333
1986-03-03,1.1665992,1.01041593375
1986-03-04,1.5468656,1.3598630791666666
1986-03-05,1.4944183,1.43131085
1986-03-06,1.3743378,1.3320295291666666
1986-03-07,1.2785232,1.2364230833333334
1986-03-08,1.2566571,1.2148856166666666
1986-03-09,1.536918,1.3555349083333332
1986-03-10,1.5561264,1.4452906541666666
1986-03-11,1.7527001,1.5942820041666668
1986-03-12,1.4969089,1.4006920708333332
1986-03-13,1.5531633,1.434910825
1986-03-14,1.8990233,1.761738925
1986-03-15,2.1162214,1.9670180875
1986-03-16,1.7360073,1.5856832583333333
1986-03-17,1.3380908,1.251845475
1986-03-18,1.1647356,1.1065518208333334
1986-03-19,1.2716569,1.1633972541666666
1986-03-20,1.8460721,1.5923491458333334
1986-03-21,1.4768876,1.35672615
1986-03-22,1.572202,1.4752598125
1986-03-23,1.4993666,1.3415466
1986-03-24,1.2335341,1.2060028708333332
1986-03-25,1.5629731,1.4083816333333334
1986-03-26,2.0079422,1.84262275
1986-03-27,1.9006689,1.8516961416666666
1986-03-28,1.7798326,1.6731231916666667
1986-03-29,1.5656409,1.5017291625
1986-03-30,1.5772643,1.5401633208333334
1986-03-31,1.6494133,1.5677311624999999
1986-04-01,1.542742,1.4653565416666667
1986-04-02,1.4059747,1.3039057958333333
1986-04-03,1.1885622,1.0827148166666667
1986-04-04,1.0038052,0.95842471625
1986-04-05,1.0642117,0.9740946420833333
1986-04-06,1.531204,1.3498278375
1986-04-07,1.3200648,1.277842925
1986-04-08,1.1771483,1.0539435858333333
1986-04-09,0.9808625,0.9507934691666666
1986-04-10,1.0671647,1.0303519016666667
1986-04-11,1.1474924,1.0765809791666667
1986-04-12,1.2107512,1.1682205333333333
1986-04-13,1.2009517,1.1481237375
1986-04-14,1.1692343,1.1053486208333334
1986-04-15,1.0594634,0.89273359875
1986-04-16,0.75970274,0.7402360220833333
1986-04-17,0.87215626,0.8182407679166667
1986-04-18,1.0161391,0.9746035441666667
1986-04-19,1.0143336,0.96953174
1986-04-20,0.9271945,0.9000240691666667
1986-04-21,1.0974486,1.0121088779166667
1986-04-22,1.1786381,1.1331792458333334
1986-04-23,1.2027495,1.1622393583333333
1986-04-24,1.1102157,1.0405444566666666
1986-04-25,0.9960124,0.9735721791666666
1986-04-26,1.3941115,1.186946175
1986-04-27,1.4813577,1.3859986166666667
1986-04-28,1.33195,1.2831585291666667
1986-04-29,1.3681219,1.24280025
1986-04-30,1.0421435,0.9235602054166667
1986-05-01,0.84435606,0.8248497795833334
1986-05-02,0.85144544,0.83673753875
1986-05-03,0.9276497,0.9098701204166667
1986-05-04,0.9321931,0.9002411004166667
1986-05-05,1.0488002,0.96771134125
1986-05-06,1.1942478,1.1352175125
1986-05-07,1.2556657,1.1184486458333334
1986-05-08,0.94043213,0.8620750320833334
1986-05-09,0.7916763,0.7389539691666667
1986-05-10,0.8742964,0.7547360141666667
1986-05-11,1.0783882,0.9877095979166667
1986-05-12,1.0765579,1.0359013958333334
1986-05-13,1.1336211,1.0552127125
1986-05-14,1.2351795,1.13429055
1986-05-15,1.2991558,1.2173400458333332
1986-05-16,1.2070727,1.1561972541666667
1986-05-17,1.1581912,1.06227468
1986-05-18,1.0851719,1.002560015
1986-05-19,1.1750166,1.1159110625
1986-05-20,1.1604506,1.120622775
1986-05-21,1.2257445,1.1632661625
1986-05-22,1.1407692,1.0940170708333334
1986-05-23,1.1273397,1.0860256125
1986-05-24,1.238615,1.1626917041666667
1986-05-25,1.041002,0.93950861125
1986-05-26,0.8973789,0.8541680854166667
1986-05-27,0.8641063,0.8397046970833333
1986-05-28,0.79547125,0.7707548354166667
1986-05-29,0.77348876,0.7508060366666667
1986-05-30,0.8572338,0.7797284316666666
1986-05-31,1.0883051,0.99951934
1986-06-01,1.3306692,1.231788525
1986-06-02,1.31119,1.1262485791666668
1986-06-03,1.1386125,1.08107625
1986-06-04,1.3513312,1.1830166833333333
1986-06-05,1.4894123,1.4129654166666668
1986-06-06,1.455191,1.4082331541666666
1986-06-07,1.415501,1.3429111208333333
1986-06-08,1.4844159,1.3314311958333334
1986-06-09,1.3756236,1.304082
1986-06-10,1.5134922,1.4048670833333332
1986-06-11,1.2549264,1.182722125
1986-06-12,1.3891349,1.2873985958333334
1986-06-13,1.4532267,1.3684460125
1986-06-14,1.6385201,1.5888825166666667
1986-06-15,1.6491818,1.5792392041666667
1986-06-16,1.4902539,1.4554468583333333
1986-06-17,1.4535661,1.3312791208333332
1986-06-18,1.4413747,1.2601306458333332
1986-06-19,1.1655025,1.1054427541666667
1986-06-20,1.3991339,1.31588465
1986-06-21,1.454565,1.3826650666666667
1986-06-22,1.4694337,1.3654319
1986-06-23,1.564532,1.485057425
1986-06-24,1.7436178,1.6708065041666667
1986-06-25,1.7136189,1.5308789875
1986-06-26,1.5546136,1.5242671125
1986-06-27,1.5084684,1.4603350125
1986-06-28,1.7180411,1.6147717083333333
1986-06-29,1.7909396,1.5718930333333334
1986-06-30,1.4215521,1.3507455833333333
1986-07-01,1.3927511,1.3357997291666668
1986-07-02,1.5158966,1.4527113875
1986-07-03,1.6174645,1.491396725
1986-07-04,1.7487639,1.5788203416666666
1986-07-05,1.4815649,1.4155436208333334
1986-07-06,1.4982288,1.3543712541666666
1986-07-07,1.170184,1.0878618429166667
1986-07-08,0.98523194,0.9623887945833334
1986-07-09,1.1370767,1.07800813625
1986-07-10,1.2614199,1.1872541291666667
1986-07-11,1.7225941,1.5190985
1986-07-12,1.7973174,1.5611353541666666
1986-07-13,1.953781,1.8437212375
1986-07-14,1.9596682,1.814846625
1986-07-15,1.7911314,1.5358592166666667
1986-07-16,1.4034516,1.3169148916666666
1986-07-17,1.3291124,1.2569397583333333
1986-07-18,1.4713036,1.2846647958333333
1986-07-19,1.4968139,1.3893776125
1986-07-20,1.2807395,1.2376612375
1986-07-21,1.5287677,1.3540810416666667
1986-07-22,1.5417475,1.4319427166666667
1986-07-23,1.1874841,1.1138082625
1986-07-24,0.9916549,0.8738805566666666
1986-07-25,0.7747885,0.7607479879166666
1986-07-26,1.0320599,0.898222275
1986-07-27,1.2844969,1.2122564166666667
1986-07-28,1.250607,1.1970551416666666
1986-07-29,1.1889043,1.0766517191666667
1986-07-30,1.1111978,1.0343759266666668
1986-07-31,1.1173265,1.03010812125
1986-08-01,1.2601378,1.0981125429166667
1986-08-02,1.3472817,1.1910072583333333
1986-08-03,1.6412798,1.5367329791666666
1986-08-04,1.7496272,1.5639617916666666
1986-08-05,1.2773169,1.23192185
1986-08-06,1.321429,1.2363733916666666
1986-08-07,1.2324783,1.1748458041666667
1986-08-08,1.2406944,1.1795697708333333
1986-08-09,1.2246128,1.1720410416666667
1986-08-10,1.2852978,1.2139727
1986-08-11,1.6294413,1.4829260125000001
1986-08-12,1.9661334,1.7640136541666667
1986-08-13,1.9514754,1.6578365083333333
1986-08-14,1.4107689,1.3009329375
1986-08-15,1.19445,1.1238000166666666
1986-08-16,1.1284068,1.0396852116666666
1986-08-17,1.0313313,0.97823691375
1986-08-18,1.1168383,1.076604325
1986-08-19,1.3242267,1.1595163208333334
1986-08-20,1.7391607,1.5168749
1986-08-21,1.4416217,1.3370601458333333
1986-08-22,1.2534202,1.0715107820833334
1986-08-23,1.1004934,1.04928878125
1986-08-24,1.3302659,1.2507062333333334
1986-08-25,1.5230234,1.4161934624999999
1986-08-26,1.6622946,1.4987726833333332
1986-08-27,1.988422,1.809084725
1986-08-28,2.2438827,2.0499934708333334
1986-08-29,1.634328,1.4400107958333332
1986-08-30,1.2247374,1.1214851625
1986-08-31,1.0088239,0.8774165029166666
1986-09-01,0.83192945,0.76671182625
1986-09-02,0.82321167,0.7627826729166667
1986-09-03,1.037396,0.97314648875
1986-09-04,1.088779,1.0210451841666666
1986-09-05,1.218614,1.0866830875
1986-09-06,1.2965435,1.2261379083333332
1986-09-07,1.7002968,1.4713215958333332
1986-09-08,2.3415892,2.1343830958333334
1986-09-09,2.283023,1.9508049
1986-09-10,1.8286592,1.5671765583333332
1986-09-11,1.3755331,1.1342258691666667
1986-09-12,0.8667428,0.7932301841666667
1986-09-13,1.0092007,0.9118375158333334
1986-09-14,1.3122325,1.1946088958333334
1986-09-15,1.4467582,1.315724325
1986-09-16,1.5092168,1.385513875
1986-09-17,1.215009,1.1302674458333333
1986-09-18,1.3112237,1.1787277375
1986-09-19,1.4316745,1.3833023458333333
1986-09-20,1.5442991,1.4437919375
1986-09-21,1.5822442,1.4820124708333333
1986-09-22,1.6173495,1.46038855
1986-09-23,1.5531523,1.4852599083333333
1986-09-24,1.509122,1.43577005
1986-09-25,1.6614759,1.5458300083333334
1986-09-26,1.4894826,1.4101284625
1986-09-27,1.2764828,1.1034593958333334
1986-09-28,1.0065688,0.926384645
1986-09-29,1.3173177,1.2132982208333334
1986-09-30,1.532055,1.4201752125
1986-10-01,1.2810792,1.1891579375
1986-10-02,1.1015813,1.03004651125
1986-10-03,1.0338475,0.9565786129166667
1986-10-04,0.8688817,0.82042682875
1986-10-05,0.83148754,0.7892087908333333
1986-10-06,0.8154819,0.7456013466666667
1986-10-07,1.0845286,0.9244451016666667
1986-10-08,1.5188767,1.2807916916666666
1986-10-09,1.6514863,1.4483406333333333
1986-10-10,1.539519,1.3586618708333333
1986-10-11,1.3768345,1.3125903041666667
1986-10-12,1.3394362,1.2451922
1986-10-13,1.2414513,1.2075241916666666
1986-10-14,1.2717484,1.2354175125
1986-10-15,1.4713845,1.4076463208333334
1986-10-16,1.4290178,1.3449611375
1986-10-17,1.2381727,1.1351207958333334
1986-10-18,0.98667586,0.8940059
1986-10-19,0.8050589,0.770146815
1986-10-20,0.7045672,0.6692454070833334
1986-10-21,0.7763869,0.70674235
1986-10-22,0.98906815,0.87848753375
1986-10-23,1.2961779,1.1406609958333334
1986-10-24,1.1553351,1.03861493
1986-10-25,0.9034466,0.8424588308333334
1986-10-26,0.9279741,0.8430921083333334
1986-10-27,1.0273916,0.9655643091666667
